if_utilization_key|interface_type1_key|device_type1_key|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|ifindex|ifname|iffullname|ifdescr|ifspeed|iftype|macaddress|adminstatus|operstatus|date|time_key|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|num_samples|times_in_util_greater_than_50|times_in_util_greater_than_75|times_in_util_greater_than_90|times_out_util_greater_than_50|times_out_util_greater_than_75|times_out_util_greater_than_90|max_input_utilization|max_output_utilization|pctl95_input_utilization|pctl95_output_utilization|avg_input_utilization|avg_output_utilization|max_in_errors|max_in_discards|max_out_errors|max_out_discards|avg_in_errors|avg_in_discards|avg_out_errors|avg_out_discards|max_in_octets_rate|max_out_octets_rate|pctl95_in_octets_rate|pctl95_out_octets_rate|avg_in_octets_rate|avg_out_octets_rate
124262|720|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|44|FastEthernet4/41|FastEthernet4/41@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:e8|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.25168|17.16895|17.513833|15.581251|9.2415174|8.1021015|60000000|60000000|60000000|60000000|36000000|37500000|34500000|30000000|2281460|2146118|2189229|1947656|1155190|1012763
124263|723|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|45|FastEthernet4/42|FastEthernet4/42@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:e9|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.252396|16.138329|17.0625878|16.06457895|8.7453654|8.7760342|60000000|60000000|60000000|60000000|31500000|33000000|36000000|34500000|2156549|2017291|2132823|2008072|1093171|1097004
124264|722|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|46|FastEthernet4/43|FastEthernet4/43@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:ea|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.808306|17.704918|16.99385885|17.3470339|8.3526371|9.4653448|60000000|60000000|60000000|60000000|39000000|36000000|39000000|34500000|2476038|2213114|2124232|2168379|1044080|1183168
124226|713|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|8|FastEthernet4/5|FastEthernet4/5@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:c4|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|20.447285|16.82641|17.21142455|16.77613915|8.2334537|8.7537447|60000000|60000000|60000000|60000000|30000000|28500000|34500000|33000000|2555910|2103301|2151428|2097017|1029182|1094218
124227|719|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|9|FastEthernet4/6|FastEthernet4/6@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:c5|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.483189|20.234291|17.17739735|19.3911548|9.2229827|10.3894942|60000000|60000000|60000000|60000000|36000000|39000000|42000000|39000000|2185398|2529286|2147175|2423894|1152873|1298687
124228|717|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|10|FastEthernet4/7|FastEthernet4/7@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:c6|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.317358|14.771622|17.85880305|14.73781035|9.9609037|8.577997|60000000|60000000|60000000|60000000|30000000|33000000|37500000|34500000|2289669|1846452|2232350|1842226|1245113|1072250
124229|698|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|11|FastEthernet4/8|FastEthernet4/8@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:c7|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|20.10929|20.10929|18.92754455|17.865221|9.1281806|9.4656631|60000000|60000000|60000000|60000000|36000000|33000000|36000000|39000000|2513661|2513661|2365943|2233153|1141023|1183208
124230|699|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|12|FastEthernet4/9|FastEthernet4/9@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:c8|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.443804|16.393442|17.62013075|14.7889877|9.1280531|7.8545757|60000000|60000000|60000000|60000000|33000000|40500000|34500000|36000000|2305475|2049180|2202516|1848623|1141007|981822
124231|766|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|13|FastEthernet4/10|FastEthernet4/10@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:c9|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|12.896174|18.075802|12.1727675|16.42584055|6.7771492|8.6711559|60000000|60000000|60000000|60000000|37500000|28500000|30000000|33000000|1612021|2259475|1521596|2053230|847144|1083894
124232|761|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|14|FastEthernet4/11|FastEthernet4/11@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:ca|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.687075|18.317358|17.5953263|15.8279715|9.4460371|7.7193028|60000000|60000000|60000000|60000000|40500000|28500000|34500000|36000000|2210884|2289669|2199416|1978496|1180755|964913
124233|762|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|15|FastEthernet4/12|FastEthernet4/12@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:cb|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|20.10929|17.867434|19.1004548|17.30312725|9.935632|9.8758766|60000000|60000000|60000000|60000000|39000000|33000000|37500000|33000000|2513661|2233429|2387557|2162891|1241954|1234485
124234|763|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|16|FastEthernet4/13|FastEthernet4/13@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:cc|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|21.202185|16.714697|20.0957061|16.0015937|8.754919|8.2813097|60000000|60000000|60000000|60000000|37500000|37500000|37500000|36000000|2650273|2089337|2511963|2000199|1094365|1035164
124235|764|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|17|FastEthernet4/14|FastEthernet4/14@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:cd|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.443804|18.104366|17.12769845|16.25477735|8.2778793|8.702245|60000000|60000000|60000000|60000000|31500000|39000000|34500000|34500000|2305475|2263045|2140962|2031847|1034735|1087781
124236|757|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|18|FastEthernet4/15|FastEthernet4/15@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:ce|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.059557|20.983606|17.12125435|19.4127028|9.4831069|9.2465308|60000000|60000000|60000000|60000000|34500000|40500000|37500000|37500000|2257444|2622950|2140157|2426588|1185388|1155816
124237|758|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|19|FastEthernet4/16|FastEthernet4/16@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:cf|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.956335|14.057507|16.898287|13.63326815|8.1642755|7.6838996|60000000|60000000|60000000|60000000|39000000|34500000|36000000|34500000|2369542|1757188|2112286|1704159|1020534|960487
124238|759|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|20|FastEthernet4/17|FastEthernet4/17@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d0|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.234972|15.74344|18.8789464|15.3986176|8.8440768|9.0470477|60000000|60000000|60000000|45000000|30000000|39000000|36000000|31500000|2404371|1967930|2359868|1924827|1105510|1130881
124239|760|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|21|FastEthernet4/18|FastEthernet4/18@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d1|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|15.342465|16.986301|14.3808474|15.3424654|7.7779586|8.2131714|60000000|60000000|60000000|60000000|34500000|40500000|30000000|37500000|1917808|2123287|1797606|1917808|972245|1026646
124240|756|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|22|FastEthernet4/19|FastEthernet4/19@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d2|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.635925|20.10929|16.54484025|18.1286024|8.4542004|8.7260505|60000000|60000000|60000000|60000000|37500000|37500000|36000000|37500000|2329490|2513661|2068105|2266075|1056775|1090756
124241|737|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|23|FastEthernet4/20|FastEthernet4/20@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d3|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.743343|13.799805|18.47277285|13.7866137|9.1696505|8.0129388|60000000|60000000|60000000|60000000|30000000|33000000|30000000|31500000|2342918|1724975|2309097|1723327|1146206|1001617
124242|736|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|24|FastEthernet4/21|FastEthernet4/21@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d4|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|21.202185|16.90962|20.47909215|16.68048225|10.3955943|9.3321747|60000000|60000000|60000000|60000000|34500000|40500000|36000000|30000000|2650273|2113702|2559887|2085060|1299449|1166522
124243|733|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|25|FastEthernet4/22|FastEthernet4/22@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d5|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.483189|19.67213|17.18763845|18.51646475|9.1461885|9.0340834|60000000|60000000|60000000|60000000|34500000|36000000|34500000|33000000|2185398|2459016|2148455|2314558|1143274|1129260
124244|732|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|26|FastEthernet4/23|FastEthernet4/23@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d6|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.635925|18.743343|18.5120535|17.39080545|9.6752015|9.3573813|60000000|60000000|60000000|60000000|34500000|40500000|30000000|39000000|2329490|2342918|2314007|2173851|1209400|1169673
124245|735|10|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|27|FastEthernet4/24|FastEthernet4/24@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d7|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.89071|17.923496|18.22423535|17.5256546|8.3373601|9.090645|60000000|60000000|60000000|60000000|31500000|39000000|37500000|39000000|2486338|2240437|2278029|2190707|1042170|1136331
124130|451|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|46|FastEthernet4/43|FastEthernet4/43@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:ea|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.517544|16.915422|17.9883801|16.78337445|9.0945393|8.7257112|60000000|60000000|60000000|60000000|39000000|37500000|34500000|30000000|2439693|2114427|2248547|2097922|1136817|1090714
124131|450|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|47|FastEthernet4/44|FastEthernet4/44@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:eb|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|16.22807|18.507462|15.6111524|17.55053295|8.8576954|9.3449614|60000000|60000000|60000000|60000000|30000000|39000000|34500000|37500000|2028508|2313432|1951394|2193817|1107212|1168120
124132|449|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|48|FastEthernet4/45|FastEthernet4/45@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:ec|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.90476|18.706467|17.43188695|17.5742706|9.4299247|9.5489481|60000000|60000000|60000000|60000000|28500000|40500000|33000000|37500000|2238095|2338308|2178986|2196784|1178741|1193619
124133|448|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|49|FastEthernet4/46|FastEthernet4/46@Cisco_10.114.2.1|Unknown|1000000000|6|00:11:21:0c:57:ed|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.298246|20.614035|17.55689225|18.2332416|9.004106|9.4024258|60000000|60000000|60000000|60000000|39000000|33000000|36000000|36000000|24122806|25767544|21946115|22791552|11255132|11753032
124134|447|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|50|FastEthernet4/47|FastEthernet4/47@Cisco_10.114.2.1|Unknown|1000000000|6|00:11:21:0c:57:ee|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.85965|18.85965|15.26044785|18.04134705|7.4043252|9.4895176|60000000|60000000|60000000|60000000|39000000|36000000|36000000|39000000|23574562|23574562|19075560|22551683|9255406|11861897
124135|446|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|51|FastEthernet4/48|FastEthernet4/48@Cisco_10.114.2.1|Unknown|1000000000|6|00:11:21:0c:57:ef|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|16.853933|14.285714|16.46966315|13.7675903|9.1398444|8.1706607|60000000|60000000|60000000|60000000|33000000|37500000|33000000|39000000|21067416|17857142|20587079|17209488|11424805|10213326
124136|500|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|52|GigabitEthernet5/1|GigabitEthernet5/1@Cisco_10.114.2.1|Unknown|1000000000|6|00:0d:bd:72:20:c0|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|13.157895|17.313433|11.98311105|15.50553415|7.0300987|8.6098849|60000000|60000000|60000000|60000000|39000000|31500000|36000000|39000000|16447368|21641790|14978888|19381917|8787623|10762356
124137|499|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|53|GigabitEthernet5/2|GigabitEthernet5/2@Cisco_10.114.2.1|Unknown|1000000000|6|00:17:94:44:58:f5|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.905474|16|17.8551533|14.91842095|9.3055653|8.4598168|60000000|60000000|60000000|60000000|36000000|39000000|37500000|34500000|23631840|20000000|22318941|18648026|11631956|10574771
124138|547|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|54|GigabitEthernet8/1|GigabitEthernet8/1@Cisco_10.114.2.1|Unknown|1000000000|6|00:01:c9:df:05:f4|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124139|546|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|55|GigabitEthernet8/2|GigabitEthernet8/2@Cisco_10.114.2.1|Unknown|1000000000|6|00:01:c9:df:05:f5|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124140|545|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|56|GigabitEthernet8/3|GigabitEthernet8/3@Cisco_10.114.2.1|Unknown|1000000000|6|00:01:c9:df:05:f6|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124141|544|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|57|GigabitEthernet8/4|GigabitEthernet8/4@Cisco_10.114.2.1|Unknown|1000000000|6|00:01:c9:df:05:f7|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124142|543|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|58|GigabitEthernet8/5|GigabitEthernet8/5@Cisco_10.114.2.1|Unknown|1000000000|6|00:01:c9:df:05:f8|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124143|542|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|59|GigabitEthernet8/6|GigabitEthernet8/6@Cisco_10.114.2.1|Unknown|1000000000|6|00:01:c9:df:05:f9|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124144|480|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|60|Vlan1|Vlan1@Cisco_10.114.2.1|Unknown|1000000000|53||1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124145|494|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|61|EOBC0/0|EOBC0/0@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124146|445|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|63|SPAN RP Interface|SPAN RP Interface@Cisco_10.114.2.1|Unknown|1000000000|1||1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124147|501|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|64|SPAN SP Interface|SPAN SP Interface@Cisco_10.114.2.1|Unknown|1000000000|1||1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124148|534|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|66|Vlan50|Vlan50@Cisco_10.114.2.1|Unknown|1000000000|53||1|2|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124111|462|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|27|FastEthernet4/24|FastEthernet4/24@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d7|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.95614|16.104868|18.7286858|16.05767695|8.9878718|8.7497401|60000000|60000000|60000000|60000000|36000000|34500000|39000000|40500000|2494517|2013108|2341086|2007210|1123484|1093718
124112|463|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|28|FastEthernet4/25|FastEthernet4/25@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d8|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.95614|16.26452|19.3042349|15.7514561|10.4545398|9.07632|60000000|60000000|60000000|60000000|36000000|34500000|31500000|33000000|2494517|2033065|2413029|1968932|1306817|1134540
124113|468|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|29|FastEthernet4/26|FastEthernet4/26@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d9|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|20.394735|18.421053|19.53138975|17.922624|10.3271811|9.529692|60000000|60000000|60000000|60000000|30000000|39000000|30000000|39000000|2549342|2302631|2441424|2240328|1290898|1191211
124114|469|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|30|FastEthernet4/27|FastEthernet4/27@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:da|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|16.979445|15.047618|16.0551126|14.2959263|8.4317728|7.8484406|60000000|60000000|60000000|60000000|37500000|39000000|31500000|36000000|2122430|1880952|2006889|1786991|1053972|981055
124115|466|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|31|FastEthernet4/28|FastEthernet4/28@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:db|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.421053|16.318407|17.1601503|16.003695|8.7465009|9.3583837|60000000|60000000|60000000|60000000|31500000|36000000|31500000|36000000|2302631|2039800|2145019|2000462|1093313|1169798
124116|467|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|32|FastEthernet4/29|FastEthernet4/29@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:dc|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.308456|17.714285|18.1617551|17.49566555|9.4626073|10.1368079|60000000|60000000|60000000|60000000|36000000|34500000|34500000|31500000|2288557|2214285|2270220|2186958|1182826|1267101
124117|470|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|33|FastEthernet4/30|FastEthernet4/30@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:dd|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.32456|19.078947|17.31955285|16.8516297|9.0717081|8.5372999|60000000|60000000|60000000|60000000|36000000|36000000|31500000|34500000|2165570|2384868|2164944|2106454|1133964|1067162
124118|471|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|34|FastEthernet4/31|FastEthernet4/31@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:de|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.336906|18.507462|15.2225018|17.18568285|7.9595281|9.0686235|60000000|60000000|60000000|60000000|31500000|37500000|33000000|37500000|2167113|2313432|1902813|2148210|994941|1133578
124119|472|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|35|FastEthernet4/32|FastEthernet4/32@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:df|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.517544|19.298244|18.6152463|18.3352134|9.7183669|9.3916106|60000000|60000000|60000000|60000000|36000000|33000000|36000000|34500000|2439693|2412280|2326906|2291902|1214796|1173951
124120|473|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|36|FastEthernet4/33|FastEthernet4/33@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:e0|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|15.549597|17.90476|14.82093495|17.742355|8.0881427|9.341563|60000000|60000000|60000000|60000000|36000000|34500000|37500000|34500000|1943699|2238095|1852617|2217794|1011018|1167695
124121|474|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|37|FastEthernet4/34|FastEthernet4/34@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:e1|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.201754|19.078947|17.29667845|17.3505636|8.3987848|9.8506756|60000000|60000000|60000000|60000000|34500000|40500000|33000000|30000000|2275219|2384868|2162085|2168820|1049848|1231334
