event_key|data_source_id|event_id|device_type1_key|authentityid|alarmforevents_id|severity_number|severity|notificationdate|notificationtimestamp|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|classname|category|displayname|description|source|eventtype|nttyaddrss7_address|generatedby|elementname|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|count
6332|172.25.124.232|8398|0|181182|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.2|Cold start. Device '10.114.8.2'. |10.114.8.2|COLD_START|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6324|172.25.124.232|8390|0|181187|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.10|Cold start. Device '10.114.8.10'. |10.114.8.10|COLD_START|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6325|172.25.124.232|8391|0|181188|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.13|Cold start. Device '10.114.8.13'. |10.114.8.13|COLD_START|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6328|172.25.124.232|8394|0|181190|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.17|Cold start. Device '10.114.8.17'. |10.114.8.17|COLD_START|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6335|172.25.124.232|8401|0|181189|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.14|Warm start. Device '10.114.8.14'. |10.114.8.14|WARM_START|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6333|172.25.124.232|8399|0|181182|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.2|Warm start. Device '10.114.8.2'. |10.114.8.2|WARM_START|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6331|172.25.124.232|8397|0|181191|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.18|Warm start. Device '10.114.8.18'. |10.114.8.18|WARM_START|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6316|172.25.124.232|8382|0|181184|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.5|Warm start. Device '10.114.8.5'. |10.114.8.5|WARM_START|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6312|172.25.124.232|8378|0|181185|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.6|Warm start. Device '10.114.8.6'. |10.114.8.6|WARM_START|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6309|172.25.124.232|8375|0|181181|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.1|Warm start. Device '10.114.8.1'. |10.114.8.1|WARM_START|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6323|172.25.124.232|8389|0|181186|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.9|Warm start. Device '10.114.8.9'. |10.114.8.9|WARM_START|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6321|172.25.124.232|8387|0|181183|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.3|Warm start. Device '10.114.8.3'. |10.114.8.3|WARM_START|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6329|172.25.124.232|8395|0|181190|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.17|Warm start. Device '10.114.8.17'. |10.114.8.17|WARM_START|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6327|172.25.124.232|8393|0|181188|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.13|Warm start. Device '10.114.8.13'. |10.114.8.13|WARM_START|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6326|172.25.124.232|8392|0|181187|0|6|Information|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switch|10.114.8.10|Warm start. Device '10.114.8.10'. |10.114.8.10|WARM_START|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6306|172.25.124.232|8372|0|181183|247247|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Routers|Cisco_10.114.8.3|Device '10.114.8.3'. Authentication failed for request from 'Unknown'.|10.114.8.3|SWT_AUTH_FAIL|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6308|172.25.124.232|8374|0|181184|247249|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Routers|Cisco_10.114.8.5|Device '10.114.8.5'. Authentication failed for request from 'Unknown'.|10.114.8.5|SWT_AUTH_FAIL|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6303|172.25.124.232|8369|0|181181|247250|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Routers|Cisco_10.114.8.1|Device '10.114.8.1'. Authentication failed for request from 'Unknown'.|10.114.8.1|SWT_AUTH_FAIL|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6304|172.25.124.232|8370|0|181185|247251|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Routers|Cisco_10.114.8.6|Device '10.114.8.6'. Authentication failed for request from 'Unknown'.|10.114.8.6|SWT_AUTH_FAIL|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6317|172.25.124.232|8383|0|181182|247248|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Routers|Cisco_10.114.8.2|Device '10.114.8.2'. Authentication failed for request from 'Unknown'.|10.114.8.2|SWT_AUTH_FAIL|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6311|172.25.124.232|8377|0|181187|247266|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Routers|Cisco_10.114.8.10|Device '10.114.8.10'. Authentication failed for request from 'Unknown'.|10.114.8.10|SWT_AUTH_FAIL|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6310|172.25.124.232|8376|0|181186|247263|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Routers|Cisco_10.114.8.9|Device '10.114.8.9'. Authentication failed for request from 'Unknown'.|10.114.8.9|SWT_AUTH_FAIL|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6318|172.25.124.232|8384|0|181188|247267|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|Device '10.114.8.13'. Authentication failed for request from 'Unknown'.|10.114.8.13|SWT_AUTH_FAIL|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6320|172.25.124.232|8386|0|181189|247264|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|Device '10.114.8.14'. Authentication failed for request from 'Unknown'.|10.114.8.14|SWT_AUTH_FAIL|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6315|172.25.124.232|8381|0|181191|247265|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.18|Device '10.114.8.18'. Authentication failed for request from 'Unknown'.|10.114.8.18|SWT_AUTH_FAIL|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6313|172.25.124.232|8379|0|181190|247262|3|Minor|2015-08-26|2015-08-26 23:07:35|26|8|3|2015|35|2015|23|7|35|83256|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.17|Device '10.114.8.17'. Authentication failed for request from 'Unknown'.|10.114.8.17|SWT_AUTH_FAIL|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6380|172.25.124.232|8446|0|0|247674|2|Major|2015-08-26|2015-08-26 23:08:36|26|8|3|2015|35|2015|23|8|36|83317|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.17|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6381|172.25.124.232|8447|0|0|247674|2|Major|2015-08-26|2015-08-26 23:08:48|26|8|3|2015|35|2015|23|8|48|83329|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.1|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6382|172.25.124.232|8448|0|0|247674|2|Major|2015-08-26|2015-08-26 23:08:51|26|8|3|2015|35|2015|23|8|51|83332|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.2|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6383|172.25.124.232|8449|0|0|247674|2|Major|2015-08-26|2015-08-26 23:09:23|26|8|3|2015|35|2015|23|9|23|83364|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.14|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6384|172.25.124.232|8450|0|0|247674|2|Major|2015-08-26|2015-08-26 23:09:24|26|8|3|2015|35|2015|23|9|24|83365|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.13|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6421|172.25.124.232|8487|0|181183|247252|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/1' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/1|187459|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6429|172.25.124.232|8495|0|181186|247268|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/8' is up on device '10.114.8.9'.|10.114.8.9|LINK_UP|10.114.8.9|Wired Switch|GigabitEthernet0/8|187761|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6430|172.25.124.232|8496|0|181186|247269|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/9' is up on device '10.114.8.9'.|10.114.8.9|LINK_UP|10.114.8.9|Wired Switch|GigabitEthernet0/9|187760|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6458|172.25.124.232|8524|0|181185|247261|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/1/0' is up on device '10.114.8.6'.|10.114.8.6|LINK_UP|10.114.8.6|Wired Switch|TenGigabitEthernet0/1/0|187751|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6457|172.25.124.232|8523|0|181185|247260|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.6'.|10.114.8.6|LINK_UP|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187750|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6454|172.25.124.232|8520|0|181187|247277|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/9' is up on device '10.114.8.10'.|10.114.8.10|LINK_UP|10.114.8.10|Wired Switch|GigabitEthernet0/9|187794|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6453|172.25.124.232|8519|0|181187|247276|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/8' is up on device '10.114.8.10'.|10.114.8.10|LINK_UP|10.114.8.10|Wired Switch|GigabitEthernet0/8|187801|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6434|172.25.124.232|8500|0|181184|247257|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/1/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|187726|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6433|172.25.124.232|8499|0|181184|247256|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6426|172.25.124.232|8492|0|181181|247255|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/2' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/2|187565|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6425|172.25.124.232|8491|0|181181|247254|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/1' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/1|187566|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6422|172.25.124.232|8488|0|181183|247253|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/2' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/2|187460|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6449|172.25.124.232|8515|0|181182|247258|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/1' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/1|187315|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6450|172.25.124.232|8516|0|181182|247259|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/2' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/2|187316|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6442|172.25.124.232|8508|0|181190|247273|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'null' is up on device '10.114.8.17'.|10.114.8.17|LINK_UP|10.114.8.17|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6441|172.25.124.232|8507|0|181190|247272|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'Vlan1' is up on device '10.114.8.17'.|10.114.8.17|LINK_UP|10.114.8.17|Wired Switch|Vlan1|187971|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6462|172.25.124.232|8528|0|181188|247279|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'null' is up on device '10.114.8.13'.|10.114.8.13|LINK_UP|10.114.8.13|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6461|172.25.124.232|8527|0|181188|247278|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'Vlan1' is up on device '10.114.8.13'.|10.114.8.13|LINK_UP|10.114.8.13|Wired Switch|Vlan1|187835|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6446|172.25.124.232|8512|0|181189|247275|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'null' is up on device '10.114.8.14'.|10.114.8.14|LINK_UP|10.114.8.14|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6445|172.25.124.232|8511|0|181189|247274|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'Vlan1' is up on device '10.114.8.14'.|10.114.8.14|LINK_UP|10.114.8.14|Wired Switch|Vlan1|187889|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6438|172.25.124.232|8504|0|181191|247271|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'null' is up on device '10.114.8.18'.|10.114.8.18|LINK_UP|10.114.8.18|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6437|172.25.124.232|8503|0|181191|247270|5|Cleared|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'Vlan1' is up on device '10.114.8.18'.|10.114.8.18|LINK_UP|10.114.8.18|Wired Switch|Vlan1|188027|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6451|172.25.124.232|8517|0|181187|247276|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/8' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/8|187801|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6452|172.25.124.232|8518|0|181187|247277|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/9' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/9|187794|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6419|172.25.124.232|8485|0|181183|247252|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/1' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/1|187459|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6456|172.25.124.232|8522|0|181185|247261|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/1/0|187751|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6431|172.25.124.232|8497|0|181184|247256|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6432|172.25.124.232|8498|0|181184|247257|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|187726|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6455|172.25.124.232|8521|0|181185|247260|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187750|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6447|172.25.124.232|8513|0|181182|247258|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/1' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/1|187315|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6420|172.25.124.232|8486|0|181183|247253|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/2' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/2|187460|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6428|172.25.124.232|8494|0|181186|247269|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/9' is down on device '10.114.8.9'.|10.114.8.9|LINK_DOWN|10.114.8.9|Wired Switch|GigabitEthernet0/9|187760|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6448|172.25.124.232|8514|0|181182|247259|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/2' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/2|187316|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6424|172.25.124.232|8490|0|181181|247255|1|Critical|2015-08-26|2015-08-26 23:12:36|26|8|3|2015|35|2015|23|12|36|83557|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/2' is down on device '10.114.8.1'.|10.114.8.1|LINK_DOWN|10.114.8.1|Wired Switch|GigabitEthernet2/2|187565|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
