date_key,year,week_number,month_number,day_in_month,quarter_number,day_end_date,year_for_week
1782,2019,28,7,10,3,2019-07-10,2019
1783,2019,28,7,11,3,2019-07-11,2019
1784,2019,28,7,12,3,2019-07-12,2019
1785,2019,28,7,13,3,2019-07-13,2019
1786,2019,28,7,14,3,2019-07-14,2019
1787,2019,29,7,15,3,2019-07-15,2019
1788,2019,29,7,16,3,2019-07-16,2019
1789,2019,29,7,17,3,2019-07-17,2019
1790,2019,29,7,18,3,2019-07-18,2019
1791,2019,29,7,19,3,2019-07-19,2019
1792,2019,29,7,20,3,2019-07-20,2019
1793,2019,29,7,21,3,2019-07-21,2019
1794,2019,30,7,22,3,2019-07-22,2019
1795,2019,30,7,23,3,2019-07-23,2019
1796,2019,30,7,24,3,2019-07-24,2019
1797,2019,30,7,25,3,2019-07-25,2019
1798,2019,30,7,26,3,2019-07-26,2019
1799,2019,30,7,27,3,2019-07-27,2019
1800,2019,30,7,28,3,2019-07-28,2019
1801,2019,31,7,29,3,2019-07-29,2019
1802,2019,31,7,30,3,2019-07-30,2019
1803,2019,31,7,31,3,2019-07-31,2019
1804,2019,31,8,1,3,2019-08-01,2019
1805,2019,31,8,2,3,2019-08-02,2019
1806,2019,31,8,3,3,2019-08-03,2019
1807,2019,31,8,4,3,2019-08-04,2019
1808,2019,32,8,5,3,2019-08-05,2019
1809,2019,32,8,6,3,2019-08-06,2019
1810,2019,32,8,7,3,2019-08-07,2019
1811,2019,32,8,8,3,2019-08-08,2019
1812,2019,32,8,9,3,2019-08-09,2019
1813,2019,32,8,10,3,2019-08-10,2019
1814,2019,32,8,11,3,2019-08-11,2019
1815,2019,33,8,12,3,2019-08-12,2019
1816,2019,33,8,13,3,2019-08-13,2019
1817,2019,33,8,14,3,2019-08-14,2019
1818,2019,33,8,15,3,2019-08-15,2019
1819,2019,33,8,16,3,2019-08-16,2019
1820,2019,33,8,17,3,2019-08-17,2019
1821,2019,33,8,18,3,2019-08-18,2019
1822,2019,34,8,19,3,2019-08-19,2019
1823,2019,34,8,20,3,2019-08-20,2019
1824,2019,34,8,21,3,2019-08-21,2019
1825,2019,34,8,22,3,2019-08-22,2019
1826,2019,34,8,23,3,2019-08-23,2019
1827,2019,34,8,24,3,2019-08-24,2019
1828,2019,34,8,25,3,2019-08-25,2019
1829,2019,35,8,26,3,2019-08-26,2019
1830,2019,35,8,27,3,2019-08-27,2019
1831,2019,35,8,28,3,2019-08-28,2019
1832,2019,35,8,29,3,2019-08-29,2019
1833,2019,35,8,30,3,2019-08-30,2019
1834,2019,35,8,31,3,2019-08-31,2019
1835,2019,35,9,1,3,2019-09-01,2019
1836,2019,36,9,2,3,2019-09-02,2019
1837,2019,36,9,3,3,2019-09-03,2019
1838,2019,36,9,4,3,2019-09-04,2019
1839,2019,36,9,5,3,2019-09-05,2019
1840,2019,36,9,6,3,2019-09-06,2019
1841,2019,36,9,7,3,2019-09-07,2019
1842,2019,36,9,8,3,2019-09-08,2019
1843,2019,37,9,9,3,2019-09-09,2019
1844,2019,37,9,10,3,2019-09-10,2019
1845,2019,37,9,11,3,2019-09-11,2019
1846,2019,37,9,12,3,2019-09-12,2019
1847,2019,37,9,13,3,2019-09-13,2019
1848,2019,37,9,14,3,2019-09-14,2019
1849,2019,37,9,15,3,2019-09-15,2019
1850,2019,38,9,16,3,2019-09-16,2019
1851,2019,38,9,17,3,2019-09-17,2019
1852,2019,38,9,18,3,2019-09-18,2019
1853,2019,38,9,19,3,2019-09-19,2019
1854,2019,38,9,20,3,2019-09-20,2019
1855,2019,38,9,21,3,2019-09-21,2019
1856,2019,38,9,22,3,2019-09-22,2019
1857,2019,39,9,23,3,2019-09-23,2019
1858,2019,39,9,24,3,2019-09-24,2019
1859,2019,39,9,25,3,2019-09-25,2019
1860,2019,39,9,26,3,2019-09-26,2019
1861,2019,39,9,27,3,2019-09-27,2019
1862,2019,39,9,28,3,2019-09-28,2019
1863,2019,39,9,29,3,2019-09-29,2019
1864,2019,40,9,30,3,2019-09-30,2019
1865,2019,40,10,1,4,2019-10-01,2019
1866,2019,40,10,2,4,2019-10-02,2019
1867,2019,40,10,3,4,2019-10-03,2019
1868,2019,40,10,4,4,2019-10-04,2019
1869,2019,40,10,5,4,2019-10-05,2019
1870,2019,40,10,6,4,2019-10-06,2019
1871,2019,41,10,7,4,2019-10-07,2019
1872,2019,41,10,8,4,2019-10-08,2019
1873,2019,41,10,9,4,2019-10-09,2019
1874,2019,41,10,10,4,2019-10-10,2019
1875,2019,41,10,11,4,2019-10-11,2019
1876,2019,41,10,12,4,2019-10-12,2019
1877,2019,41,10,13,4,2019-10-13,2019
1878,2019,42,10,14,4,2019-10-14,2019
1879,2019,42,10,15,4,2019-10-15,2019
1880,2019,42,10,16,4,2019-10-16,2019
1881,2019,42,10,17,4,2019-10-17,2019
1882,2019,42,10,18,4,2019-10-18,2019
1883,2019,42,10,19,4,2019-10-19,2019
1884,2019,42,10,20,4,2019-10-20,2019
1885,2019,43,10,21,4,2019-10-21,2019
1886,2019,43,10,22,4,2019-10-22,2019
1887,2019,43,10,23,4,2019-10-23,2019
1888,2019,43,10,24,4,2019-10-24,2019
1889,2019,43,10,25,4,2019-10-25,2019
1890,2019,43,10,26,4,2019-10-26,2019
1891,2019,43,10,27,4,2019-10-27,2019
1892,2019,44,10,28,4,2019-10-28,2019
1893,2019,44,10,29,4,2019-10-29,2019
1894,2019,44,10,30,4,2019-10-30,2019
1895,2019,44,10,31,4,2019-10-31,2019
1896,2019,44,11,1,4,2019-11-01,2019
1897,2019,44,11,2,4,2019-11-02,2019
1898,2019,44,11,3,4,2019-11-03,2019
1899,2019,45,11,4,4,2019-11-04,2019
1900,2019,45,11,5,4,2019-11-05,2019
1901,2019,45,11,6,4,2019-11-06,2019
1902,2019,45,11,7,4,2019-11-07,2019
1903,2019,45,11,8,4,2019-11-08,2019
1904,2019,45,11,9,4,2019-11-09,2019
1905,2019,45,11,10,4,2019-11-10,2019
1906,2019,46,11,11,4,2019-11-11,2019
1907,2019,46,11,12,4,2019-11-12,2019
1908,2019,46,11,13,4,2019-11-13,2019
1909,2019,46,11,14,4,2019-11-14,2019
1910,2019,46,11,15,4,2019-11-15,2019
1911,2019,46,11,16,4,2019-11-16,2019
1912,2019,46,11,17,4,2019-11-17,2019
1913,2019,47,11,18,4,2019-11-18,2019
1914,2019,47,11,19,4,2019-11-19,2019
1915,2019,47,11,20,4,2019-11-20,2019
1916,2019,47,11,21,4,2019-11-21,2019
1917,2019,47,11,22,4,2019-11-22,2019
1918,2019,47,11,23,4,2019-11-23,2019
1919,2019,47,11,24,4,2019-11-24,2019
1920,2019,48,11,25,4,2019-11-25,2019
1921,2019,48,11,26,4,2019-11-26,2019
1922,2019,48,11,27,4,2019-11-27,2019
1923,2019,48,11,28,4,2019-11-28,2019
1924,2019,48,11,29,4,2019-11-29,2019
1925,2019,48,11,30,4,2019-11-30,2019
1926,2019,48,12,1,4,2019-12-01,2019
1927,2019,49,12,2,4,2019-12-02,2019
1928,2019,49,12,3,4,2019-12-03,2019
1929,2019,49,12,4,4,2019-12-04,2019
1930,2019,49,12,5,4,2019-12-05,2019
1931,2019,49,12,6,4,2019-12-06,2019
1932,2019,49,12,7,4,2019-12-07,2019
1933,2019,49,12,8,4,2019-12-08,2019
1934,2019,50,12,9,4,2019-12-09,2019
1935,2019,50,12,10,4,2019-12-10,2019
1936,2019,50,12,11,4,2019-12-11,2019
1937,2019,50,12,12,4,2019-12-12,2019
1938,2019,50,12,13,4,2019-12-13,2019
1939,2019,50,12,14,4,2019-12-14,2019
1940,2019,50,12,15,4,2019-12-15,2019
1941,2019,51,12,16,4,2019-12-16,2019
1942,2019,51,12,17,4,2019-12-17,2019
1943,2019,51,12,18,4,2019-12-18,2019
1944,2019,51,12,19,4,2019-12-19,2019
1945,2019,51,12,20,4,2019-12-20,2019
1946,2019,51,12,21,4,2019-12-21,2019
1947,2019,51,12,22,4,2019-12-22,2019
1948,2019,52,12,23,4,2019-12-23,2019
1949,2019,52,12,24,4,2019-12-24,2019
1950,2019,52,12,25,4,2019-12-25,2019
1951,2019,52,12,26,4,2019-12-26,2019
1952,2019,52,12,27,4,2019-12-27,2019
1953,2019,52,12,28,4,2019-12-28,2019
1954,2019,52,12,29,4,2019-12-29,2019
1955,2019,1,12,30,4,2019-12-30,2020
1956,2019,1,12,31,4,2019-12-31,2020
1957,2020,1,1,1,1,2020-01-01,2020
1958,2020,1,1,2,1,2020-01-02,2020
1959,2020,1,1,3,1,2020-01-03,2020
1960,2020,1,1,4,1,2020-01-04,2020
1961,2020,1,1,5,1,2020-01-05,2020
1962,2020,2,1,6,1,2020-01-06,2020
1963,2020,2,1,7,1,2020-01-07,2020
1964,2020,2,1,8,1,2020-01-08,2020
1965,2020,2,1,9,1,2020-01-09,2020
1966,2020,2,1,10,1,2020-01-10,2020
1967,2020,2,1,11,1,2020-01-11,2020
1968,2020,2,1,12,1,2020-01-12,2020
1969,2020,3,1,13,1,2020-01-13,2020
1970,2020,3,1,14,1,2020-01-14,2020
1971,2020,3,1,15,1,2020-01-15,2020
1972,2020,3,1,16,1,2020-01-16,2020
1973,2020,3,1,17,1,2020-01-17,2020
1974,2020,3,1,18,1,2020-01-18,2020
1975,2020,3,1,19,1,2020-01-19,2020
1976,2020,4,1,20,1,2020-01-20,2020
1977,2020,4,1,21,1,2020-01-21,2020
1978,2020,4,1,22,1,2020-01-22,2020
1979,2020,4,1,23,1,2020-01-23,2020
1980,2020,4,1,24,1,2020-01-24,2020
1981,2020,4,1,25,1,2020-01-25,2020
1982,2020,4,1,26,1,2020-01-26,2020
1983,2020,5,1,27,1,2020-01-27,2020
1984,2020,5,1,28,1,2020-01-28,2020
1985,2020,5,1,29,1,2020-01-29,2020
1986,2020,5,1,30,1,2020-01-30,2020
1987,2020,5,1,31,1,2020-01-31,2020
1988,2020,5,2,1,1,2020-02-01,2020
1989,2020,5,2,2,1,2020-02-02,2020
1990,2020,6,2,3,1,2020-02-03,2020
1991,2020,6,2,4,1,2020-02-04,2020
1992,2020,6,2,5,1,2020-02-05,2020
1993,2020,6,2,6,1,2020-02-06,2020
1994,2020,6,2,7,1,2020-02-07,2020
1995,2020,6,2,8,1,2020-02-08,2020
1996,2020,6,2,9,1,2020-02-09,2020
1997,2020,7,2,10,1,2020-02-10,2020
1998,2020,7,2,11,1,2020-02-11,2020
1999,2020,7,2,12,1,2020-02-12,2020
2000,2020,7,2,13,1,2020-02-13,2020
2001,2020,7,2,14,1,2020-02-14,2020
2002,2020,7,2,15,1,2020-02-15,2020
2003,2020,7,2,16,1,2020-02-16,2020
2004,2020,8,2,17,1,2020-02-17,2020
2005,2020,8,2,18,1,2020-02-18,2020
2006,2020,8,2,19,1,2020-02-19,2020
2007,2020,8,2,20,1,2020-02-20,2020
2008,2020,8,2,21,1,2020-02-21,2020
2009,2020,8,2,22,1,2020-02-22,2020
2010,2020,8,2,23,1,2020-02-23,2020
2011,2020,9,2,24,1,2020-02-24,2020
2012,2020,9,2,25,1,2020-02-25,2020
2013,2020,9,2,26,1,2020-02-26,2020
2014,2020,9,2,27,1,2020-02-27,2020
2015,2020,9,2,28,1,2020-02-28,2020
2016,2020,9,2,29,1,2020-02-29,2020
2017,2020,9,3,1,1,2020-03-01,2020
2018,2020,10,3,2,1,2020-03-02,2020
2019,2020,10,3,3,1,2020-03-03,2020
2020,2020,10,3,4,1,2020-03-04,2020
2021,2020,10,3,5,1,2020-03-05,2020
2022,2020,10,3,6,1,2020-03-06,2020
2023,2020,10,3,7,1,2020-03-07,2020
2024,2020,10,3,8,1,2020-03-08,2020
2025,2020,11,3,9,1,2020-03-09,2020
2026,2020,11,3,10,1,2020-03-10,2020
2027,2020,11,3,11,1,2020-03-11,2020
2028,2020,11,3,12,1,2020-03-12,2020
2029,2020,11,3,13,1,2020-03-13,2020
2030,2020,11,3,14,1,2020-03-14,2020
2031,2020,11,3,15,1,2020-03-15,2020
2032,2020,12,3,16,1,2020-03-16,2020
2033,2020,12,3,17,1,2020-03-17,2020
2034,2020,12,3,18,1,2020-03-18,2020
2035,2020,12,3,19,1,2020-03-19,2020
2036,2020,12,3,20,1,2020-03-20,2020
2037,2020,12,3,21,1,2020-03-21,2020
2038,2020,12,3,22,1,2020-03-22,2020
2039,2020,13,3,23,1,2020-03-23,2020
2040,2020,13,3,24,1,2020-03-24,2020
2041,2020,13,3,25,1,2020-03-25,2020
2042,2020,13,3,26,1,2020-03-26,2020
2043,2020,13,3,27,1,2020-03-27,2020
2044,2020,13,3,28,1,2020-03-28,2020
2045,2020,13,3,29,1,2020-03-29,2020
2046,2020,14,3,30,1,2020-03-30,2020
2047,2020,14,3,31,1,2020-03-31,2020
2048,2020,14,4,1,2,2020-04-01,2020
2049,2020,14,4,2,2,2020-04-02,2020
2050,2020,14,4,3,2,2020-04-03,2020
2051,2020,14,4,4,2,2020-04-04,2020
2052,2020,14,4,5,2,2020-04-05,2020
2053,2020,15,4,6,2,2020-04-06,2020
2054,2020,15,4,7,2,2020-04-07,2020
2055,2020,15,4,8,2,2020-04-08,2020
2056,2020,15,4,9,2,2020-04-09,2020
2057,2020,15,4,10,2,2020-04-10,2020
2058,2020,15,4,11,2,2020-04-11,2020
2059,2020,15,4,12,2,2020-04-12,2020
2060,2020,16,4,13,2,2020-04-13,2020
2061,2020,16,4,14,2,2020-04-14,2020
2062,2020,16,4,15,2,2020-04-15,2020
2063,2020,16,4,16,2,2020-04-16,2020
2064,2020,16,4,17,2,2020-04-17,2020
2065,2020,16,4,18,2,2020-04-18,2020
2066,2020,16,4,19,2,2020-04-19,2020
2067,2020,17,4,20,2,2020-04-20,2020
2068,2020,17,4,21,2,2020-04-21,2020
2069,2020,17,4,22,2,2020-04-22,2020
2070,2020,17,4,23,2,2020-04-23,2020
2071,2020,17,4,24,2,2020-04-24,2020
2072,2020,17,4,25,2,2020-04-25,2020
2073,2020,17,4,26,2,2020-04-26,2020
2074,2020,18,4,27,2,2020-04-27,2020
2075,2020,18,4,28,2,2020-04-28,2020
2076,2020,18,4,29,2,2020-04-29,2020
2077,2020,18,4,30,2,2020-04-30,2020
2078,2020,18,5,1,2,2020-05-01,2020
2079,2020,18,5,2,2,2020-05-02,2020
2080,2020,18,5,3,2,2020-05-03,2020
2081,2020,19,5,4,2,2020-05-04,2020
2082,2020,19,5,5,2,2020-05-05,2020
2083,2020,19,5,6,2,2020-05-06,2020
2084,2020,19,5,7,2,2020-05-07,2020
2085,2020,19,5,8,2,2020-05-08,2020
2086,2020,19,5,9,2,2020-05-09,2020
2087,2020,19,5,10,2,2020-05-10,2020
2088,2020,20,5,11,2,2020-05-11,2020
2089,2020,20,5,12,2,2020-05-12,2020
2090,2020,20,5,13,2,2020-05-13,2020
2091,2020,20,5,14,2,2020-05-14,2020
2092,2020,20,5,15,2,2020-05-15,2020
2093,2020,20,5,16,2,2020-05-16,2020
2094,2020,20,5,17,2,2020-05-17,2020
2095,2020,21,5,18,2,2020-05-18,2020
2096,2020,21,5,19,2,2020-05-19,2020
2097,2020,21,5,20,2,2020-05-20,2020
2098,2020,21,5,21,2,2020-05-21,2020
2099,2020,21,5,22,2,2020-05-22,2020
2100,2020,21,5,23,2,2020-05-23,2020
2101,2020,21,5,24,2,2020-05-24,2020
2102,2020,22,5,25,2,2020-05-25,2020
2103,2020,22,5,26,2,2020-05-26,2020
2104,2020,22,5,27,2,2020-05-27,2020
2105,2020,22,5,28,2,2020-05-28,2020
2106,2020,22,5,29,2,2020-05-29,2020
2107,2020,22,5,30,2,2020-05-30,2020
2108,2020,22,5,31,2,2020-05-31,2020
2109,2020,23,6,1,2,2020-06-01,2020
2110,2020,23,6,2,2,2020-06-02,2020
2111,2020,23,6,3,2,2020-06-03,2020
2112,2020,23,6,4,2,2020-06-04,2020
2113,2020,23,6,5,2,2020-06-05,2020
2114,2020,23,6,6,2,2020-06-06,2020
2115,2020,23,6,7,2,2020-06-07,2020
2116,2020,24,6,8,2,2020-06-08,2020
2117,2020,24,6,9,2,2020-06-09,2020
2118,2020,24,6,10,2,2020-06-10,2020
2119,2020,24,6,11,2,2020-06-11,2020
2120,2020,24,6,12,2,2020-06-12,2020
2121,2020,24,6,13,2,2020-06-13,2020
2122,2020,24,6,14,2,2020-06-14,2020
2123,2020,25,6,15,2,2020-06-15,2020
2124,2020,25,6,16,2,2020-06-16,2020
2125,2020,25,6,17,2,2020-06-17,2020
2126,2020,25,6,18,2,2020-06-18,2020
2127,2020,25,6,19,2,2020-06-19,2020
2128,2020,25,6,20,2,2020-06-20,2020
2129,2020,25,6,21,2,2020-06-21,2020
2130,2020,26,6,22,2,2020-06-22,2020
2131,2020,26,6,23,2,2020-06-23,2020
2132,2020,26,6,24,2,2020-06-24,2020
2133,2020,26,6,25,2,2020-06-25,2020
2134,2020,26,6,26,2,2020-06-26,2020
2135,2020,26,6,27,2,2020-06-27,2020
2136,2020,26,6,28,2,2020-06-28,2020
2137,2020,27,6,29,2,2020-06-29,2020
2138,2020,27,6,30,2,2020-06-30,2020
2139,2020,27,7,1,3,2020-07-01,2020
2140,2020,27,7,2,3,2020-07-02,2020
2141,2020,27,7,3,3,2020-07-03,2020
2142,2020,27,7,4,3,2020-07-04,2020
2143,2020,27,7,5,3,2020-07-05,2020
2144,2020,28,7,6,3,2020-07-06,2020
2145,2020,28,7,7,3,2020-07-07,2020
2146,2020,28,7,8,3,2020-07-08,2020
2147,2020,28,7,9,3,2020-07-09,2020
2148,2020,28,7,10,3,2020-07-10,2020
2149,2020,28,7,11,3,2020-07-11,2020
2150,2020,28,7,12,3,2020-07-12,2020
2151,2020,29,7,13,3,2020-07-13,2020
2152,2020,29,7,14,3,2020-07-14,2020
2153,2020,29,7,15,3,2020-07-15,2020
2154,2020,29,7,16,3,2020-07-16,2020
2155,2020,29,7,17,3,2020-07-17,2020
2156,2020,29,7,18,3,2020-07-18,2020
2157,2020,29,7,19,3,2020-07-19,2020
2158,2020,30,7,20,3,2020-07-20,2020
2159,2020,30,7,21,3,2020-07-21,2020
2160,2020,30,7,22,3,2020-07-22,2020
2161,2020,30,7,23,3,2020-07-23,2020
2162,2020,30,7,24,3,2020-07-24,2020
2163,2020,30,7,25,3,2020-07-25,2020
2164,2020,30,7,26,3,2020-07-26,2020
2165,2020,31,7,27,3,2020-07-27,2020
2166,2020,31,7,28,3,2020-07-28,2020
2167,2020,31,7,29,3,2020-07-29,2020
2168,2020,31,7,30,3,2020-07-30,2020
2169,2020,31,7,31,3,2020-07-31,2020
2170,2020,31,8,1,3,2020-08-01,2020
2171,2020,31,8,2,3,2020-08-02,2020
2172,2020,32,8,3,3,2020-08-03,2020
2173,2020,32,8,4,3,2020-08-04,2020
2174,2020,32,8,5,3,2020-08-05,2020
2175,2020,32,8,6,3,2020-08-06,2020
2176,2020,32,8,7,3,2020-08-07,2020
2177,2020,32,8,8,3,2020-08-08,2020
2178,2020,32,8,9,3,2020-08-09,2020
2179,2020,33,8,10,3,2020-08-10,2020
2180,2020,33,8,11,3,2020-08-11,2020
2181,2020,33,8,12,3,2020-08-12,2020
2182,2020,33,8,13,3,2020-08-13,2020
2183,2020,33,8,14,3,2020-08-14,2020
2184,2020,33,8,15,3,2020-08-15,2020
2185,2020,33,8,16,3,2020-08-16,2020
2186,2020,34,8,17,3,2020-08-17,2020
2187,2020,34,8,18,3,2020-08-18,2020
2188,2020,34,8,19,3,2020-08-19,2020
2189,2020,34,8,20,3,2020-08-20,2020
2190,2020,34,8,21,3,2020-08-21,2020
2191,2020,34,8,22,3,2020-08-22,2020
2192,2020,34,8,23,3,2020-08-23,2020
2193,2020,35,8,24,3,2020-08-24,2020
2194,2020,35,8,25,3,2020-08-25,2020
2195,2020,35,8,26,3,2020-08-26,2020
2196,2020,35,8,27,3,2020-08-27,2020
2197,2020,35,8,28,3,2020-08-28,2020
2198,2020,35,8,29,3,2020-08-29,2020
2199,2020,35,8,30,3,2020-08-30,2020
2200,2020,36,8,31,3,2020-08-31,2020
2201,2020,36,9,1,3,2020-09-01,2020
2202,2020,36,9,2,3,2020-09-02,2020
2203,2020,36,9,3,3,2020-09-03,2020
2204,2020,36,9,4,3,2020-09-04,2020
2205,2020,36,9,5,3,2020-09-05,2020
2206,2020,36,9,6,3,2020-09-06,2020
2207,2020,37,9,7,3,2020-09-07,2020
2208,2020,37,9,8,3,2020-09-08,2020
2209,2020,37,9,9,3,2020-09-09,2020
2210,2020,37,9,10,3,2020-09-10,2020
2211,2020,37,9,11,3,2020-09-11,2020
2212,2020,37,9,12,3,2020-09-12,2020
2213,2020,37,9,13,3,2020-09-13,2020
2214,2020,38,9,14,3,2020-09-14,2020
2215,2020,38,9,15,3,2020-09-15,2020
2216,2020,38,9,16,3,2020-09-16,2020
2217,2020,38,9,17,3,2020-09-17,2020
2218,2020,38,9,18,3,2020-09-18,2020
2219,2020,38,9,19,3,2020-09-19,2020
2220,2020,38,9,20,3,2020-09-20,2020
2221,2020,39,9,21,3,2020-09-21,2020
2222,2020,39,9,22,3,2020-09-22,2020
2223,2020,39,9,23,3,2020-09-23,2020
2224,2020,39,9,24,3,2020-09-24,2020
2225,2020,39,9,25,3,2020-09-25,2020
2226,2020,39,9,26,3,2020-09-26,2020
2227,2020,39,9,27,3,2020-09-27,2020
2228,2020,40,9,28,3,2020-09-28,2020
2229,2020,40,9,29,3,2020-09-29,2020
2230,2020,40,9,30,3,2020-09-30,2020
2231,2020,40,10,1,4,2020-10-01,2020
2232,2020,40,10,2,4,2020-10-02,2020
2233,2020,40,10,3,4,2020-10-03,2020
2234,2020,40,10,4,4,2020-10-04,2020
2235,2020,41,10,5,4,2020-10-05,2020
2236,2020,41,10,6,4,2020-10-06,2020
2237,2020,41,10,7,4,2020-10-07,2020
2238,2020,41,10,8,4,2020-10-08,2020
2239,2020,41,10,9,4,2020-10-09,2020
2240,2020,41,10,10,4,2020-10-10,2020
2241,2020,41,10,11,4,2020-10-11,2020
2242,2020,42,10,12,4,2020-10-12,2020
2243,2020,42,10,13,4,2020-10-13,2020
2244,2020,42,10,14,4,2020-10-14,2020
2245,2020,42,10,15,4,2020-10-15,2020
2246,2020,42,10,16,4,2020-10-16,2020
2247,2020,42,10,17,4,2020-10-17,2020
2248,2020,42,10,18,4,2020-10-18,2020
2249,2020,43,10,19,4,2020-10-19,2020
2250,2020,43,10,20,4,2020-10-20,2020
2251,2020,43,10,21,4,2020-10-21,2020
2252,2020,43,10,22,4,2020-10-22,2020
2253,2020,43,10,23,4,2020-10-23,2020
2254,2020,43,10,24,4,2020-10-24,2020
2255,2020,43,10,25,4,2020-10-25,2020
2256,2020,44,10,26,4,2020-10-26,2020
2257,2020,44,10,27,4,2020-10-27,2020
2258,2020,44,10,28,4,2020-10-28,2020
2259,2020,44,10,29,4,2020-10-29,2020
2260,2020,44,10,30,4,2020-10-30,2020
2261,2020,44,10,31,4,2020-10-31,2020
2262,2020,44,11,1,4,2020-11-01,2020
2263,2020,45,11,2,4,2020-11-02,2020
2264,2020,45,11,3,4,2020-11-03,2020
2265,2020,45,11,4,4,2020-11-04,2020
2266,2020,45,11,5,4,2020-11-05,2020
2267,2020,45,11,6,4,2020-11-06,2020
2268,2020,45,11,7,4,2020-11-07,2020
2269,2020,45,11,8,4,2020-11-08,2020
2270,2020,46,11,9,4,2020-11-09,2020
2271,2020,46,11,10,4,2020-11-10,2020
2272,2020,46,11,11,4,2020-11-11,2020
2273,2020,46,11,12,4,2020-11-12,2020
2274,2020,46,11,13,4,2020-11-13,2020
2275,2020,46,11,14,4,2020-11-14,2020
2276,2020,46,11,15,4,2020-11-15,2020
2277,2020,47,11,16,4,2020-11-16,2020
2278,2020,47,11,17,4,2020-11-17,2020
2279,2020,47,11,18,4,2020-11-18,2020
2280,2020,47,11,19,4,2020-11-19,2020
2281,2020,47,11,20,4,2020-11-20,2020
2282,2020,47,11,21,4,2020-11-21,2020
2283,2020,47,11,22,4,2020-11-22,2020
2284,2020,48,11,23,4,2020-11-23,2020
2285,2020,48,11,24,4,2020-11-24,2020
2286,2020,48,11,25,4,2020-11-25,2020
2287,2020,48,11,26,4,2020-11-26,2020
2288,2020,48,11,27,4,2020-11-27,2020
2289,2020,48,11,28,4,2020-11-28,2020
2290,2020,48,11,29,4,2020-11-29,2020
2291,2020,49,11,30,4,2020-11-30,2020
2292,2020,49,12,1,4,2020-12-01,2020
2293,2020,49,12,2,4,2020-12-02,2020
2294,2020,49,12,3,4,2020-12-03,2020
2295,2020,49,12,4,4,2020-12-04,2020
2296,2020,49,12,5,4,2020-12-05,2020
2297,2020,49,12,6,4,2020-12-06,2020
2298,2020,50,12,7,4,2020-12-07,2020
2299,2020,50,12,8,4,2020-12-08,2020
2300,2020,50,12,9,4,2020-12-09,2020
2301,2020,50,12,10,4,2020-12-10,2020
2302,2020,50,12,11,4,2020-12-11,2020
2303,2020,50,12,12,4,2020-12-12,2020
2304,2020,50,12,13,4,2020-12-13,2020
2305,2020,51,12,14,4,2020-12-14,2020
2306,2020,51,12,15,4,2020-12-15,2020
2307,2020,51,12,16,4,2020-12-16,2020
2308,2020,51,12,17,4,2020-12-17,2020
2309,2020,51,12,18,4,2020-12-18,2020
2310,2020,51,12,19,4,2020-12-19,2020
2311,2020,51,12,20,4,2020-12-20,2020
2312,2020,52,12,21,4,2020-12-21,2020
2313,2020,52,12,22,4,2020-12-22,2020
2314,2020,52,12,23,4,2020-12-23,2020
2315,2020,52,12,24,4,2020-12-24,2020
2316,2020,52,12,25,4,2020-12-25,2020
2317,2020,52,12,26,4,2020-12-26,2020
2318,2020,52,12,27,4,2020-12-27,2020
2319,2020,53,12,28,4,2020-12-28,2020
2320,2020,53,12,29,4,2020-12-29,2020
2321,2020,53,12,30,4,2020-12-30,2020
2322,2020,53,12,31,4,2020-12-31,2020
2323,2021,53,1,1,1,2021-01-01,2020
2324,2021,53,1,2,1,2021-01-02,2020
2325,2021,53,1,3,1,2021-01-03,2020
2326,2021,1,1,4,1,2021-01-04,2021
2327,2021,1,1,5,1,2021-01-05,2021
2328,2021,1,1,6,1,2021-01-06,2021
2329,2021,1,1,7,1,2021-01-07,2021
2330,2021,1,1,8,1,2021-01-08,2021
2331,2021,1,1,9,1,2021-01-09,2021
2332,2021,1,1,10,1,2021-01-10,2021
2333,2021,2,1,11,1,2021-01-11,2021
2334,2021,2,1,12,1,2021-01-12,2021
2335,2021,2,1,13,1,2021-01-13,2021
2336,2021,2,1,14,1,2021-01-14,2021
2337,2021,2,1,15,1,2021-01-15,2021
2338,2021,2,1,16,1,2021-01-16,2021
2339,2021,2,1,17,1,2021-01-17,2021
2340,2021,3,1,18,1,2021-01-18,2021
2341,2021,3,1,19,1,2021-01-19,2021
2342,2021,3,1,20,1,2021-01-20,2021
2343,2021,3,1,21,1,2021-01-21,2021
2344,2021,3,1,22,1,2021-01-22,2021
2345,2021,3,1,23,1,2021-01-23,2021
2346,2021,3,1,24,1,2021-01-24,2021
2347,2021,4,1,25,1,2021-01-25,2021
2348,2021,4,1,26,1,2021-01-26,2021
2349,2021,4,1,27,1,2021-01-27,2021
2350,2021,4,1,28,1,2021-01-28,2021
2351,2021,4,1,29,1,2021-01-29,2021
2352,2021,4,1,30,1,2021-01-30,2021
2353,2021,4,1,31,1,2021-01-31,2021
2354,2021,5,2,1,1,2021-02-01,2021
2355,2021,5,2,2,1,2021-02-02,2021
2356,2021,5,2,3,1,2021-02-03,2021
2357,2021,5,2,4,1,2021-02-04,2021
2358,2021,5,2,5,1,2021-02-05,2021
2359,2021,5,2,6,1,2021-02-06,2021
2360,2021,5,2,7,1,2021-02-07,2021
2361,2021,6,2,8,1,2021-02-08,2021
2362,2021,6,2,9,1,2021-02-09,2021
